,Gene,Image,MTOC,MTOC leading edge,Non MTOC,timepoint
17_88,arhgdia_cultured,17,0.91028008618,,0.424158933933,3h
17_89,arhgdia_cultured,17,0.851462381149,,0.406875171208,3h
17_90,arhgdia_cultured,17,0.856775166389,,0.3964033046,3h
18_1,arhgdia_cultured,18,0.186510990877,,2.0437566478,3h
18_2,arhgdia_cultured,18,1.29788579689,,2.05260545439,3h
18_3,arhgdia_cultured,18,1.27590596874,,2.07443756795,3h
18_4,arhgdia_cultured,18,1.24221722587,,2.08885946706,3h
18_5,arhgdia_cultured,18,1.26035797149,,2.12927418103,3h
18_6,arhgdia_cultured,18,1.22793326157,,2.16784930501,3h
18_7,arhgdia_cultured,18,1.15203999192,,2.18183235658,3h
18_8,arhgdia_cultured,18,1.06831803709,,2.23082454738,3h
18_9,arhgdia_cultured,18,0.93400520156,,2.22541369122,3h
18_10,arhgdia_cultured,18,0.86355803142,,2.24095545309,3h
18_11,arhgdia_cultured,18,0.832299722749,,2.1607049043,3h
18_12,arhgdia_cultured,18,0.770516717325,,2.21710666403,3h
18_13,arhgdia_cultured,18,0.715832078313,,2.21458868008,3h
18_14,arhgdia_cultured,18,0.683370274966,,2.10871485539,3h
18_15,arhgdia_cultured,18,0.640798786653,,2.07455452336,3h
18_16,arhgdia_cultured,18,0.601947126801,,2.03409362015,3h
18_17,arhgdia_cultured,18,0.580209551905,,1.97785179277,3h
18_18,arhgdia_cultured,18,0.531050695964,,1.98223346839,3h
18_19,arhgdia_cultured,18,0.537940046462,,2.00878794001,3h
18_20,arhgdia_cultured,18,0.522261016655,,2.02760124188,3h
18_21,arhgdia_cultured,18,0.502367641537,,1.96312837631,3h
18_22,arhgdia_cultured,18,0.477846343109,,1.90038020378,3h
18_23,arhgdia_cultured,18,0.463410175493,,1.9219953127,3h
18_24,arhgdia_cultured,18,0.405439732059,,2.01766356706,3h
18_25,arhgdia_cultured,18,0.393044763051,,1.91999575201,3h
18_26,arhgdia_cultured,18,0.354719093262,,1.9077303384,3h
18_27,arhgdia_cultured,18,0.367616951582,,1.86962985588,3h
18_28,arhgdia_cultured,18,0.360845027967,,1.88485426379,3h
18_29,arhgdia_cultured,18,0.354329737552,,1.77501714594,3h
18_30,arhgdia_cultured,18,0.34237161561,,1.80543231877,3h
18_31,arhgdia_cultured,18,0.357254705459,,1.75115998897,3h
18_32,arhgdia_cultured,18,0.333006212716,,1.84656929128,3h
18_33,arhgdia_cultured,18,0.323477751756,,1.87931674654,3h
18_34,arhgdia_cultured,18,0.319676873776,,1.89512180104,3h
18_35,arhgdia_cultured,18,0.315621795811,,1.91043816208,3h
18_36,arhgdia_cultured,18,0.326534993559,,1.83316582612,3h
18_37,arhgdia_cultured,18,0.340967011185,,1.8454473908,3h
18_38,arhgdia_cultured,18,0.336526368743,,1.85817825477,3h
18_39,arhgdia_cultured,18,0.346605047991,,1.87947824616,3h
18_40,arhgdia_cultured,18,0.342938311688,,1.87384867037,3h
18_41,arhgdia_cultured,18,0.339593827028,,1.88181572171,3h
18_42,arhgdia_cultured,18,0.299968445134,,2.08914796154,3h
18_43,arhgdia_cultured,18,0.297457627119,,2.09469181959,3h
18_44,arhgdia_cultured,18,0.295080058977,,2.09815004869,3h
18_45,arhgdia_cultured,18,0.323688645998,,1.22381052794,3h
18_46,arhgdia_cultured,18,0.321423137394,,1.22939870849,3h
18_47,arhgdia_cultured,18,0.319309736743,,1.23525176073,3h
18_48,arhgdia_cultured,18,0.331376674468,,1.22150489515,3h
18_49,arhgdia_cultured,18,0.329701976911,,1.22705303916,3h
18_50,arhgdia_cultured,18,0.328149271396,,1.24498923001,3h
18_51,arhgdia_cultured,18,0.32541322314,,1.25578279425,3h
18_52,arhgdia_cultured,18,0.324034622127,,1.26192242864,3h
18_53,arhgdia_cultured,18,0.322965200932,,1.26713302184,3h
18_54,arhgdia_cultured,18,0.305650003617,,1.27776392741,3h
18_55,arhgdia_cultured,18,0.304694824395,,1.2833015324,3h
18_56,arhgdia_cultured,18,0.303825686754,,1.30599515656,3h
18_57,arhgdia_cultured,18,0.303302225413,,1.31927551208,3h
18_58,arhgdia_cultured,18,0.288987688098,,1.32538163019,3h
18_59,arhgdia_cultured,18,0.289968935125,,1.3309017017,3h
18_60,arhgdia_cultured,18,0.291598052986,,1.34435209567,3h
18_61,arhgdia_cultured,18,0.292440801457,,1.36756926392,3h
18_62,arhgdia_cultured,18,0.293317012569,,1.37484621883,3h
18_63,arhgdia_cultured,18,0.279321743389,,1.39602583398,3h
18_64,arhgdia_cultured,18,0.263855554467,,1.40759481833,3h
18_65,arhgdia_cultured,18,0.248334639498,,1.42924968277,3h
18_66,arhgdia_cultured,18,0.248152317557,,1.44476465421,3h
18_67,arhgdia_cultured,18,0.231876722687,,1.49204756517,3h
18_68,arhgdia_cultured,18,0.231346280207,,1.51324976069,3h
18_69,arhgdia_cultured,18,0.230432200514,,1.54691838308,3h
18_70,arhgdia_cultured,18,0.229808296669,,1.57140305664,3h
18_71,arhgdia_cultured,18,0.243949381706,,1.58517761359,3h
18_72,arhgdia_cultured,18,0.226511866184,,1.66197949957,3h
18_73,arhgdia_cultured,18,0.210593149937,,1.69728648937,3h
18_74,arhgdia_cultured,18,0.194213950638,,1.75220663544,3h
18_75,arhgdia_cultured,18,0.207694468503,,1.78745019695,3h
18_76,arhgdia_cultured,18,0.206712175574,,1.81800281116,3h
18_77,arhgdia_cultured,18,0.204303675048,,1.87866514498,3h
18_78,arhgdia_cultured,18,0.188202439693,,1.90218067106,3h
18_79,arhgdia_cultured,18,0.187061508072,,1.91924270478,3h
18_80,arhgdia_cultured,18,0.186451897617,,1.92887177075,3h
18_81,arhgdia_cultured,18,0.186123348018,,1.93483195507,3h
18_82,arhgdia_cultured,18,0.186085512942,,1.93577838744,3h
18_83,arhgdia_cultured,18,0.186043492006,,1.97058934409,3h
18_84,arhgdia_cultured,18,0.185997290891,,1.97802855673,3h
18_85,arhgdia_cultured,18,0.185984694569,,2.00053830263,3h
18_86,arhgdia_cultured,18,0.185976297968,,2.0134279985,3h
18_87,arhgdia_cultured,18,0.186014088641,,2.01744772339,3h
18_88,arhgdia_cultured,18,0.186077107236,,2.03198981708,3h
18_89,arhgdia_cultured,18,0.186156992114,,2.02978716695,3h
18_90,arhgdia_cultured,18,0.186367543602,,2.0336575126,3h
19_1,arhgdia_cultured,19,0.567100739415,,0.60710647439,3h
19_2,arhgdia_cultured,19,0.592705167173,,0.886353134905,3h
19_3,arhgdia_cultured,19,0.589534883721,,0.894281285557,3h
19_4,arhgdia_cultured,19,0.585991678225,,0.898157701464,3h
19_5,arhgdia_cultured,19,0.585180055402,,0.868991396424,3h
19_6,arhgdia_cultured,19,0.58545034642,,0.83982767458,3h
19_7,arhgdia_cultured,19,0.583429228999,,0.843138441686,3h
19_8,arhgdia_cultured,19,0.581155433287,,0.847115051086,3h
19_9,arhgdia_cultured,19,0.576660600546,,0.850494809692,3h
19_10,arhgdia_cultured,19,0.717073998642,,0.855447207669,3h
19_11,arhgdia_cultured,19,0.710641399417,,0.861852522691,3h
19_12,arhgdia_cultured,19,0.839218715515,,0.865100048401,3h
19_13,arhgdia_cultured,19,0.958153347732,,0.868030180227,3h
19_14,arhgdia_cultured,19,0.929836512262,,0.871706907,3h
19_15,arhgdia_cultured,19,0.905911782724,,0.841983008867,3h
19_16,arhgdia_cultured,19,0.998031496063,,0.846639569115,3h
19_17,arhgdia_cultured,19,1.08066502463,,0.851084936309,3h
19_18,arhgdia_cultured,19,1.06175539836,,0.852171815157,3h
19_19,arhgdia_cultured,19,1.12406881873,,0.854960955637,3h
19_20,arhgdia_cultured,19,1.1779739777,,0.858229212279,3h
19_21,arhgdia_cultured,19,1.1256660746,,0.860119530461,3h
19_22,arhgdia_cultured,19,1.06350114416,,0.895382784087,3h
19_23,arhgdia_cultured,19,1.02729885057,,0.897241960159,3h
19_24,arhgdia_cultured,19,0.96836366162,,0.898787398469,3h
19_25,arhgdia_cultured,19,0.912706205813,,0.901857590281,3h
19_26,arhgdia_cultured,19,0.858951453918,,0.904140478364,3h
19_27,arhgdia_cultured,19,0.902777777778,,0.905635281666,3h
19_28,arhgdia_cultured,19,0.920427885152,,0.90777953874,3h
19_29,arhgdia_cultured,19,0.933357879234,,0.878443531566,3h
19_30,arhgdia_cultured,19,0.898663020359,,0.880148968262,3h
19_31,arhgdia_cultured,19,0.849612180408,,0.88287705249,3h
19_32,arhgdia_cultured,19,0.808796718323,,0.885751926157,3h
19_33,arhgdia_cultured,19,0.788526484181,,0.887587607914,3h
19_34,arhgdia_cultured,19,0.76060865838,,0.89023531817,3h
19_35,arhgdia_cultured,19,0.739436619718,,0.884738025758,3h
19_36,arhgdia_cultured,19,0.719878296146,,0.878011201683,3h
19_37,arhgdia_cultured,19,0.708496366685,,0.879207420442,3h
19_38,arhgdia_cultured,19,0.743024073785,,0.881508355345,3h
19_39,arhgdia_cultured,19,0.778084714549,,0.872075515681,3h
19_40,arhgdia_cultured,19,0.763956904995,,0.873625204167,3h
19_41,arhgdia_cultured,19,0.75603936773,,0.874823769209,3h
19_42,arhgdia_cultured,19,0.740362149533,,0.876858449844,3h
19_43,arhgdia_cultured,19,0.733666160191,,0.878430905055,3h
19_44,arhgdia_cultured,19,0.723252496434,,0.880526213473,3h
19_45,arhgdia_cultured,19,0.802892736486,,0.882116091222,3h
19_46,arhgdia_cultured,19,0.796279491833,,0.882996470227,3h
19_47,arhgdia_cultured,19,0.786398731559,,0.883684489942,3h
19_48,arhgdia_cultured,19,0.780106681256,,0.884223394107,3h
19_49,arhgdia_cultured,19,0.768285290948,,0.885350854662,3h
19_50,arhgdia_cultured,19,0.801574357609,,0.886398576636,3h
19_51,arhgdia_cultured,19,0.795800013218,,0.887321736823,3h
19_52,arhgdia_cultured,19,0.786906940269,,0.888998958275,3h
19_53,arhgdia_cultured,19,0.78154410333,,0.865928149772,3h
19_54,arhgdia_cultured,19,0.77316360601,,0.867209823176,3h
19_55,arhgdia_cultured,19,0.764718023625,,0.868845267996,3h
19_56,arhgdia_cultured,19,0.759460737938,,0.870050199185,3h
19_57,arhgdia_cultured,19,0.751685498471,,0.872265894616,3h
19_58,arhgdia_cultured,19,0.744205809642,,0.874859362621,3h
19_59,arhgdia_cultured,19,0.740134611838,,0.876682177347,3h
19_60,arhgdia_cultured,19,0.771079206716,,0.879969748368,3h
19_61,arhgdia_cultured,19,0.764752021238,,0.883232879367,3h
19_62,arhgdia_cultured,19,0.757258931772,,0.887041117868,3h
19_63,arhgdia_cultured,19,0.752493469485,,0.889187793768,3h
19_64,arhgdia_cultured,19,0.746598338929,,0.892608140194,3h
19_65,arhgdia_cultured,19,0.738894718433,,0.896603968542,3h
19_66,arhgdia_cultured,19,0.731601731602,,0.900309720732,3h
19_67,arhgdia_cultured,19,0.725487951462,,0.868265943465,3h
19_68,arhgdia_cultured,19,0.718985762097,,0.870380292427,3h
19_69,arhgdia_cultured,19,0.715414573573,,0.871962496027,3h
19_70,arhgdia_cultured,19,0.708417169685,,0.874844318419,3h
19_71,arhgdia_cultured,19,0.700314934527,,0.84307392374,3h
19_72,arhgdia_cultured,19,0.692698655591,,0.819188523745,3h
19_73,arhgdia_cultured,19,0.651900276108,,0.858784641291,3h
19_74,arhgdia_cultured,19,0.645297427653,,0.862603042782,3h
19_75,arhgdia_cultured,19,0.638319020356,,0.801807100007,3h
19_76,arhgdia_cultured,19,0.631920755707,,0.805347175336,3h
19_77,arhgdia_cultured,19,0.625389529448,,0.769277281176,3h
19_78,arhgdia_cultured,19,0.61959709787,,0.731274972003,3h
19_79,arhgdia_cultured,19,0.613566878981,,0.706820012041,3h
19_80,arhgdia_cultured,19,0.610518176748,,0.708053724034,3h
19_81,arhgdia_cultured,19,0.604875169538,,0.684020044543,3h
19_82,arhgdia_cultured,19,0.599783323371,,0.687057984533,3h
19_83,arhgdia_cultured,19,0.59462962963,,0.690698393685,3h
19_84,arhgdia_cultured,19,0.590170563152,,0.639991587749,3h
19_85,arhgdia_cultured,19,0.585806373145,,0.643936562312,3h
19_86,arhgdia_cultured,19,0.581506253924,,0.647711781532,3h
19_87,arhgdia_cultured,19,0.576743462017,,0.624670027696,3h
19_88,arhgdia_cultured,19,0.575778224071,,0.865372181068,3h
19_89,arhgdia_cultured,19,0.57216678546,,0.869912041186,3h
19_90,arhgdia_cultured,19,0.569110974572,,0.874670484995,3h
20_1,arhgdia_cultured,20,0.0962502278112,,0.115430687194,3h
20_2,arhgdia_cultured,20,0.0434326078656,,0.425067804999,3h
20_3,arhgdia_cultured,20,0.0431168540855,,0.427259420242,3h
20_4,arhgdia_cultured,20,0.042659121287,,0.430059158623,3h
20_5,arhgdia_cultured,20,0.0422347150555,,0.431808724128,3h
20_6,arhgdia_cultured,20,0.0419626557194,,0.432468530453,3h
20_7,arhgdia_cultured,20,0.0413031739086,,0.432614347984,3h
20_8,arhgdia_cultured,20,0.0410729661417,,0.597477750026,3h
20_9,arhgdia_cultured,20,0.0407256954007,,0.754864434939,3h
20_10,arhgdia_cultured,20,0.0405088893556,,0.746465217635,3h
20_11,arhgdia_cultured,20,0.040227878634,,0.729083257973,3h
20_12,arhgdia_cultured,20,0.040037996047,,0.711435730233,3h
20_13,arhgdia_cultured,20,0.0395655702615,,0.640480465527,3h
20_14,arhgdia_cultured,20,0.0393965632077,,0.597827835705,3h
20_15,arhgdia_cultured,20,0.0392081911866,,0.532537449278,3h
20_16,arhgdia_cultured,20,0.0389797819153,,0.48986080719,3h
20_17,arhgdia_cultured,20,0.0388089406001,,0.446078006525,3h
20_18,arhgdia_cultured,20,0.0384580375023,,0.422315413238,3h
20_19,arhgdia_cultured,20,0.0383125631526,,0.378917942622,3h
20_20,arhgdia_cultured,20,0.038186912509,,0.339429351977,3h
20_21,arhgdia_cultured,20,0.0380170707252,,0.294543312828,3h
20_22,arhgdia_cultured,20,0.0379001460902,,0.267638704398,3h
20_23,arhgdia_cultured,20,0.0376876417667,,0.23234340352,3h
20_24,arhgdia_cultured,20,0.0375854648355,,0.220334422577,3h
20_25,arhgdia_cultured,20,0.037470543022,,0.208865768452,3h
20_26,arhgdia_cultured,20,0.037388435185,,0.200545065926,3h
20_27,arhgdia_cultured,20,0.0425346275494,,0.218667686986,3h
20_28,arhgdia_cultured,20,0.0424278433768,,0.209513035949,3h
20_29,arhgdia_cultured,20,0.0423212407553,,0.200998989728,3h
20_30,arhgdia_cultured,20,0.042229589032,,0.193844074012,3h
20_31,arhgdia_cultured,20,0.0367848258706,,0.197206267939,3h
20_32,arhgdia_cultured,20,0.0314425104395,,0.205337135332,3h
20_33,arhgdia_cultured,20,0.0313942256091,,0.185909876868,3h
20_34,arhgdia_cultured,20,0.031256164924,,0.189878258816,3h
20_35,arhgdia_cultured,20,0.0312081941515,,0.185606586897,3h
20_36,arhgdia_cultured,20,0.0311338366057,,0.181923905883,3h
20_37,arhgdia_cultured,20,0.0310824287209,,0.178281955352,3h
20_38,arhgdia_cultured,20,0.0361278737387,,0.171758952243,3h
20_39,arhgdia_cultured,20,0.0360576923077,,0.169009468326,3h
20_40,arhgdia_cultured,20,0.0360228499972,,0.166392081069,3h
20_41,arhgdia_cultured,20,0.0359764009407,,0.167086975533,3h
20_42,arhgdia_cultured,20,0.0358444297211,,0.164617136528,3h
20_43,arhgdia_cultured,20,0.0357883315316,,0.161907013275,3h
20_44,arhgdia_cultured,20,0.035743060871,,0.159921915246,3h
20_45,arhgdia_cultured,20,0.0357039379965,,0.158220468003,3h
20_46,arhgdia_cultured,20,0.0356783818562,,0.155154806581,3h
20_47,arhgdia_cultured,20,0.040772342359,,0.153499440269,3h
20_48,arhgdia_cultured,20,0.0408130408533,,0.152203211682,3h
20_49,arhgdia_cultured,20,0.0408969912076,,0.150444746549,3h
20_50,arhgdia_cultured,20,0.0411002213089,,0.148485329077,3h
20_51,arhgdia_cultured,20,0.0415151812911,,0.149699733139,3h
20_52,arhgdia_cultured,20,0.0470967821843,,0.147518238474,3h
20_53,arhgdia_cultured,20,0.0422862957372,,0.150975454053,3h
20_54,arhgdia_cultured,20,0.0427253191758,,0.148722939121,3h
20_55,arhgdia_cultured,20,0.0433975022897,,0.1448340275,3h
20_56,arhgdia_cultured,20,0.0444105744468,,0.140920832162,3h
20_57,arhgdia_cultured,20,0.0395257357199,,0.143924639372,3h
20_58,arhgdia_cultured,20,0.0400405256602,,0.141414009773,3h
20_59,arhgdia_cultured,20,0.0407668627091,,0.139119226373,3h
20_60,arhgdia_cultured,20,0.0412425045321,,0.137717013459,3h
20_61,arhgdia_cultured,20,0.0419928438231,,0.135671839747,3h
20_62,arhgdia_cultured,20,0.0424724748684,,0.134456544106,3h
20_63,arhgdia_cultured,20,0.0436393952212,,0.131760795298,3h
20_64,arhgdia_cultured,20,0.0506792215192,,0.130288430003,3h
20_65,arhgdia_cultured,20,0.0511898872207,,0.129514054502,3h
20_66,arhgdia_cultured,20,0.0519770767764,,0.12832868344,3h
20_67,arhgdia_cultured,20,0.0527054420708,,0.127300401186,3h
20_68,arhgdia_cultured,20,0.0532557431119,,0.126579367933,3h
20_69,arhgdia_cultured,20,0.0540540540541,,0.125582314679,3h
20_70,arhgdia_cultured,20,0.0548903276097,,0.12509553401,3h
20_71,arhgdia_cultured,20,0.0553402827048,,0.124636260905,3h
20_72,arhgdia_cultured,20,0.0561953425477,,0.124402910672,3h
20_73,arhgdia_cultured,20,0.0570656761776,,0.123685481012,3h
20_74,arhgdia_cultured,20,0.0579276304514,,0.123020546351,3h
20_75,arhgdia_cultured,20,0.0588706587244,,0.122349434674,3h
20_76,arhgdia_cultured,20,0.0597905561583,,0.121735118732,3h
20_77,arhgdia_cultured,20,0.0602789237775,,0.121429735799,3h
20_78,arhgdia_cultured,20,0.0612060119515,,0.120885929705,3h
20_79,arhgdia_cultured,20,0.0623976960851,,0.120206780164,3h
20_80,arhgdia_cultured,20,0.0628556551493,,0.119951374596,3h
20_81,arhgdia_cultured,20,0.0559687369895,,0.122904604612,3h
20_82,arhgdia_cultured,20,0.0651804998457,,0.123286029881,3h
20_83,arhgdia_cultured,20,0.0664160236845,,0.122618726851,3h
20_84,arhgdia_cultured,20,0.0677182812646,,0.121884994516,3h
20_85,arhgdia_cultured,20,0.0690368877572,,0.121116679096,3h
20_86,arhgdia_cultured,20,0.0698674310283,,0.120659670658,3h
20_87,arhgdia_cultured,20,0.0713180475454,,0.121137922572,3h
20_88,arhgdia_cultured,20,0.0728710025153,,0.115865670846,3h
20_89,arhgdia_cultured,20,0.0837137112161,,0.116468202614,3h
20_90,arhgdia_cultured,20,0.0849581446616,,0.116016196,3h
21_1,arhgdia_cultured,21,0.188414199072,,1.11947770429,3h
21_2,arhgdia_cultured,21,0.185883146595,,1.12895491661,3h
21_3,arhgdia_cultured,21,0.184058434015,,1.12652464421,3h
21_4,arhgdia_cultured,21,0.181257865233,,1.14211888222,3h
21_5,arhgdia_cultured,21,0.178330238055,,1.16044040596,3h
21_6,arhgdia_cultured,21,0.176768381122,,1.17089039809,3h
21_7,arhgdia_cultured,21,0.17387785338,,1.19306080874,3h
21_8,arhgdia_cultured,21,0.206623920013,,1.15782484949,3h
21_9,arhgdia_cultured,21,0.203690807799,,1.22908356489,3h
21_10,arhgdia_cultured,21,0.234523683654,,1.19845760255,3h
21_11,arhgdia_cultured,21,0.231138956911,,1.22164208336,3h
21_12,arhgdia_cultured,21,0.228861432109,,1.23925049452,3h
21_13,arhgdia_cultured,21,0.225981865417,,1.28220339811,3h
21_14,arhgdia_cultured,21,0.224699893633,,1.29404789621,3h
21_15,arhgdia_cultured,21,0.22293833861,,1.32398195443,3h
21_16,arhgdia_cultured,21,0.253626813407,,1.27162938383,3h
21_17,arhgdia_cultured,21,0.252565507622,,1.27980497565,3h
21_18,arhgdia_cultured,21,0.251151731312,,1.29170558829,3h
21_19,arhgdia_cultured,21,0.249630723781,,1.30083164184,3h
21_20,arhgdia_cultured,21,0.248870999411,,1.30526470936,3h
21_21,arhgdia_cultured,21,0.248505048525,,1.3387414891,3h
21_22,arhgdia_cultured,21,0.248225214198,,1.33523594368,3h
21_23,arhgdia_cultured,21,0.248018784855,,1.33152803682,3h
21_24,arhgdia_cultured,21,0.247861158641,,1.37279801675,3h
21_25,arhgdia_cultured,21,0.247740043978,,1.3676321818,3h
21_26,arhgdia_cultured,21,0.216920932962,,1.36222513321,3h
21_27,arhgdia_cultured,21,0.218502191794,,1.35121677071,3h
21_28,arhgdia_cultured,21,0.219431666419,,1.34608005896,3h
21_29,arhgdia_cultured,21,0.220434782609,,1.34068452407,3h
21_30,arhgdia_cultured,21,0.221557708635,,1.33550086943,3h
21_31,arhgdia_cultured,21,0.22301679067,,1.37739236235,3h
21_32,arhgdia_cultured,21,0.256539998988,,1.30955401232,3h
21_33,arhgdia_cultured,21,0.258094074527,,1.3507922102,3h
21_34,arhgdia_cultured,21,0.261151746163,,1.36092132173,3h
21_35,arhgdia_cultured,21,0.262639867385,,1.35652335961,3h
21_36,arhgdia_cultured,21,0.26607189714,,1.06075358595,3h
21_37,arhgdia_cultured,21,0.267885448589,,0.425125978611,3h
21_38,arhgdia_cultured,21,0.235882915936,,0.483671996596,3h
21_39,arhgdia_cultured,21,0.237372251057,,0.481695009323,3h
21_40,arhgdia_cultured,21,0.239047849984,,0.479682689286,3h
21_41,arhgdia_cultured,21,0.243188795088,,0.475110500384,3h
21_42,arhgdia_cultured,21,0.245110227084,,0.473405098898,3h
21_43,arhgdia_cultured,21,0.28230970544,,0.472047076108,3h
21_44,arhgdia_cultured,21,0.285216021602,,0.470382336589,3h
21_45,arhgdia_cultured,21,0.287888251661,,0.469160504941,3h
21_46,arhgdia_cultured,21,0.291011364941,,0.467692153471,3h
21_47,arhgdia_cultured,21,0.293827875978,,0.466453703857,3h
21_48,arhgdia_cultured,21,0.22502663037,,0.504228396792,3h
21_49,arhgdia_cultured,21,0.227626459144,,0.49988986047,3h
21_50,arhgdia_cultured,21,0.229938924835,,0.496982742984,3h
21_51,arhgdia_cultured,21,0.272798548764,,0.49242406204,3h
21_52,arhgdia_cultured,21,0.277577900138,,0.440434607441,3h
21_53,arhgdia_cultured,21,0.284265667051,,0.435207307617,3h
21_54,arhgdia_cultured,21,0.289289207695,,0.431757765096,3h
21_55,arhgdia_cultured,21,0.254092883395,,0.412724696403,3h
21_56,arhgdia_cultured,21,0.257552153888,,0.409831402647,3h
21_57,arhgdia_cultured,21,0.264484941226,,0.404330116562,3h
21_58,arhgdia_cultured,21,0.313294491525,,0.401363337112,3h
21_59,arhgdia_cultured,21,0.316377834831,,0.399529510248,3h
21_60,arhgdia_cultured,21,0.320886075949,,0.396973563674,3h
21_61,arhgdia_cultured,21,0.324003067485,,0.394304473378,3h
21_62,arhgdia_cultured,21,0.375222024867,,0.389502715783,3h
21_63,arhgdia_cultured,21,0.379661524637,,0.385835525763,3h
21_64,arhgdia_cultured,21,0.384673748103,,0.382616709378,3h
21_65,arhgdia_cultured,21,0.38835695136,,0.380626172775,3h
21_66,arhgdia_cultured,21,0.394521827095,,0.378496781876,3h
21_67,arhgdia_cultured,21,0.398490921952,,0.377193429,3h
21_68,arhgdia_cultured,21,0.40638025008,,0.374832346391,3h
21_69,arhgdia_cultured,21,0.414181847888,,0.372732432912,3h
21_70,arhgdia_cultured,21,0.420921544209,,0.371061375674,3h
21_71,arhgdia_cultured,21,0.431415929204,,0.368690595802,3h
21_72,arhgdia_cultured,21,0.439189189189,,0.36707032448,3h
21_73,arhgdia_cultured,21,0.454138301684,,0.364365632446,3h
21_74,arhgdia_cultured,21,0.469010175763,,0.362187794665,3h
21_75,arhgdia_cultured,21,0.476101042351,,0.3613593305,3h
21_76,arhgdia_cultured,21,0.484286942401,,0.360436950338,3h
21_77,arhgdia_cultured,21,0.499408983452,,0.359264620897,3h
21_78,arhgdia_cultured,21,0.511914378029,,0.358837171046,3h
21_79,arhgdia_cultured,21,0.524356189885,,0.358757905374,3h
21_80,arhgdia_cultured,21,0.596127717391,,0.358990939029,3h
21_81,arhgdia_cultured,21,0.614231100582,,0.359292381271,3h
21_82,arhgdia_cultured,21,0.619770726937,,0.359463936667,3h
21_83,arhgdia_cultured,21,0.631434739289,,0.360315956698,3h
21_84,arhgdia_cultured,21,0.715293453725,,0.361355258056,3h
21_85,arhgdia_cultured,21,0.730800276753,,0.362532633576,3h
21_86,arhgdia_cultured,21,0.730800276753,,0.362532633576,3h
21_87,arhgdia_cultured,21,0.896181946736,,0.363967274206,3h
21_88,arhgdia_cultured,21,0.917591698842,,0.365429745585,3h
21_89,arhgdia_cultured,21,0.9375,,0.313156889555,3h
21_90,arhgdia_cultured,21,0.952291510143,,0.31382240099,3h
22_1,arhgdia_cultured,22,0.0739023963617,,0.593607961003,3h
22_2,arhgdia_cultured,22,0.0693593223307,,0.76873626205,3h
22_3,arhgdia_cultured,22,0.0684853789794,,0.809016960283,3h
22_4,arhgdia_cultured,22,0.0672606476126,,0.667121676473,3h
22_5,arhgdia_cultured,22,0.0665061075431,,0.703966410163,3h
22_6,arhgdia_cultured,22,0.0660514028432,,0.508120645411,3h
22_7,arhgdia_cultured,22,0.0650907933117,,0.559796907506,3h
22_8,arhgdia_cultured,22,0.0647020388161,,0.584665445679,3h
22_9,arhgdia_cultured,22,0.0643616643139,,0.611030961025,3h
22_10,arhgdia_cultured,22,0.0639157270509,,0.646534544189,3h
22_11,arhgdia_cultured,22,0.0696324227139,,0.703798001072,3h
22_12,arhgdia_cultured,22,0.0693477309353,,0.736029489052,3h
22_13,arhgdia_cultured,22,0.069020227122,,0.761701153277,3h
22_14,arhgdia_cultured,22,0.0746254010931,,0.825128915202,3h
22_15,arhgdia_cultured,22,0.0743401759531,,0.85542988643,3h
22_16,arhgdia_cultured,22,0.0740340527438,,0.467108899945,3h
22_17,arhgdia_cultured,22,0.0735272790556,,0.49328663164,3h
22_18,arhgdia_cultured,22,0.0733040309988,,0.507050705071,3h
22_19,arhgdia_cultured,22,0.0730856461905,,0.522896039604,3h
22_20,arhgdia_cultured,22,0.072706935123,,0.557387862797,3h
22_21,arhgdia_cultured,22,0.0725737188663,,0.569215223981,3h
22_22,arhgdia_cultured,22,0.0724761986448,,0.575090744102,3h
22_23,arhgdia_cultured,22,0.0723300647689,,0.543649205078,3h
22_24,arhgdia_cultured,22,0.0722963723477,,0.545583677686,3h
22_25,arhgdia_cultured,22,0.0722984342469,,0.547595046083,3h
22_26,arhgdia_cultured,22,0.0723066830201,,0.553267954836,3h
22_27,arhgdia_cultured,22,0.0723128708352,,0.556376565609,3h
22_28,arhgdia_cultured,22,0.0723190597096,,0.560179728933,3h
22_29,arhgdia_cultured,22,0.0723410731782,,0.568215780036,3h
22_30,arhgdia_cultured,22,0.0723513966055,,0.572803687636,3h
22_31,arhgdia_cultured,22,0.0723631000523,,0.577747052388,3h
22_32,arhgdia_cultured,22,0.0663543084494,,0.952083955919,3h
22_33,arhgdia_cultured,22,0.0663637834853,,0.941805458936,3h
22_34,arhgdia_cultured,22,0.0663764210767,,0.931244827133,3h
22_35,arhgdia_cultured,22,0.0663979160317,,0.917094580321,3h
22_36,arhgdia_cultured,22,0.0603715170279,,1.19921908794,3h
22_37,arhgdia_cultured,22,0.0603841719627,,1.17880804936,3h
22_38,arhgdia_cultured,22,0.0604048914857,,1.15196278549,3h
22_39,arhgdia_cultured,22,0.0604152565801,,1.14117952618,3h
22_40,arhgdia_cultured,22,0.0604285060452,,1.12893116853,3h
22_41,arhgdia_cultured,22,0.0543939538432,,1.34255546953,3h
22_42,arhgdia_cultured,22,0.0547715989514,,1.1269246189,3h
22_43,arhgdia_cultured,22,0.0550969842159,,1.04433002376,3h
22_44,arhgdia_cultured,22,0.0554278745238,,0.996110219996,3h
