,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
16_2,arhgdia,16,0.7480328598357815,0.7480328598357815,0.8274945938296956,0.9082012157721369,0.7718322654281685,5h
16_3,arhgdia,16,0.7480328598357815,0.7480328598357815,0.8274945938296956,0.9082012157721369,0.7718322654281685,5h
16_4,arhgdia,16,0.7505327428506895,0.7505327428506895,0.8295742947683654,0.9061892464716781,0.770336294335298,5h
16_5,arhgdia,16,0.7505327428506895,0.7505327428506895,0.8295742947683654,0.9061892464716781,0.770336294335298,5h
16_6,arhgdia,16,0.7535501317866133,0.7535501317866133,0.8319980407815751,0.9036669311900263,0.7684741611991845,5h
16_7,arhgdia,16,0.7535501317866133,0.7535501317866133,0.8319980407815751,0.9036669311900263,0.7684741611991845,5h
16_8,arhgdia,16,0.7563878790806886,0.7563878790806886,0.8342619978327669,0.9011847485194359,0.7672183901705185,5h
16_9,arhgdia,16,0.757997400679094,0.757997400679094,0.8346520076522659,0.9000060661007688,0.7677044930612471,5h
16_10,arhgdia,16,0.757997400679094,0.757997400679094,0.8346520076522659,0.9000060661007688,0.7677044930612471,5h
16_11,arhgdia,16,0.7598382120359748,0.7598382120359748,0.8357655673365676,0.8976645863949653,0.7704228719338257,5h
16_12,arhgdia,16,0.7598382120359748,0.7598382120359748,0.8357655673365676,0.8976645863949653,0.7704228719338257,5h
16_13,arhgdia,16,0.7627052181259298,0.7627052181259298,0.8369917164993923,0.8947503055045176,0.7723295512461984,5h
16_14,arhgdia,16,0.7648834716330237,0.7648834716330237,0.837373155533518,0.8928566562889486,0.7735039133431307,5h
16_15,arhgdia,16,0.7661328700939909,0.7661328700939909,0.8380222518335311,0.8914331467890141,0.7742528745502785,5h
16_16,arhgdia,16,0.7682786492967684,0.7682786492967684,0.839181672819917,0.888935213199183,0.775502720287947,5h
16_17,arhgdia,16,0.7710201803049035,0.7710201803049035,0.8405964798540165,0.8861216755252307,0.7756697261567609,5h
16_18,arhgdia,16,0.7725098183629061,0.7725098183629061,0.8414052666598666,0.8847981515929105,0.7752304867633107,5h
16_19,arhgdia,16,0.7751693069469073,0.7751693069469073,0.8428965091069098,0.8825399540118546,0.774097814482372,5h
16_20,arhgdia,16,0.777714871111221,0.777714871111221,0.8445180578312321,0.8806966146327091,0.7721544855423274,5h
16_21,arhgdia,16,0.7787139994795693,0.7787139994795693,0.8450693417613157,0.8799646401921515,0.7716912736762593,5h
16_22,arhgdia,16,0.7805627052941644,0.7805627052941644,0.8463523592501324,0.8785295288368834,0.7708683973787891,5h
16_23,arhgdia,16,0.7824351481530974,0.7824351481530974,0.847824040566743,0.8767704163768854,0.7703866330880202,5h
16_24,arhgdia,16,0.7846010415755583,0.7846010415755583,0.8511204679152533,0.8737850399212083,0.7699563300770598,5h
16_25,arhgdia,16,0.7846010415755583,0.7846010415755583,0.8511204679152533,0.8737850399212083,0.7699563300770598,5h
16_26,arhgdia,16,0.7862237776479605,0.7862237776479605,0.8537968630356864,0.8713544545205708,0.7696862753486717,5h
16_27,arhgdia,16,0.7878853573458288,0.7878853573458288,0.8558156215305548,0.8691236904663638,0.7700550972988782,5h
16_28,arhgdia,16,0.7887099000796826,0.7887099000796826,0.858408544615649,0.8683396766625107,0.7673292214812084,5h
16_29,arhgdia,16,0.7906573207917367,0.7906573207917367,0.8582983124118398,0.8658597027772141,0.7703335261742261,5h
16_30,arhgdia,16,0.7930194239066203,0.7930194239066203,0.8602418731086353,0.8631086853723917,0.7705004001338286,5h
16_31,arhgdia,16,0.7956578184729309,0.7956578184729309,0.8614371172045773,0.8607329767029621,0.7703032408190967,5h
16_32,arhgdia,16,0.7962275191358932,0.7962275191358932,0.8618085668835107,0.8602582415226544,0.7701171980869772,5h
